,coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,retweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_screen_name,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name.1,user_statuses_count,user_time_zone,user_urls,user_verified
74646,"-96.86563496,32.86796404",Wed Jul 01 17:45:16 +0000 2020,covid19 covid19testing workingout,,https://www.instagram.com/p/CCG7rshjT9q/?igshid=1jqjeorohev8i,0,1278384190728425472,,,,en,"Dallas, TX",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",🥵🥵This from covid19 testing and working out.🥵🥵Esto es de covid19 probas y asiendo ejercio.🥵🥵#covid19 #covid19testing #workingout. 🥵🥵 @ Clinica Mi Doctor https://t.co/21IsKLiUWB,https://twitter.com/HarvyObedKellyA/status/1278384190728425472,Fri Aug 26 21:26:26 +0000 2011,HarvyObedKellyA,False,FOLLOW ME AT :   https://t.co/6xf8js0m82 OR    https://t.co/NcLiquQcEG     OR  https://t.co/qJi6LZNu1n,21,434,1677,1,,Harvy Obed Kelly Alvarez,HarvyObedKellyA,5740,,https://www.facebook.com/KellyAlvarez723,False
74648,"-97.3976,27.7964",Wed Jul 01 17:27:32 +0000 2020,,,https://www.instagram.com/p/CCG5p0YDAoo/?igshid=4gwl7im5tq4v,0,1278379724637720576,,,,en,"Corpus Christi, TX",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",BREAKING - An 8th person has died from COVID-19. The person is in their 40s who had underlying health issues. Nueces County is currently at 224 new COVID-19 cases for today. That number will increase by our 5PM Press… https://t.co/W8nOyqEu2V,https://twitter.com/ElCronica/status/1278379724637720576,Sat Apr 25 03:45:40 +0000 2020,ElCronica,False,The Corpus Christi Crónica is dedicated to building and empowering our community through interactive communication and on-demand information.,50,48,425,0,"Corpus Christi, Texas",Corpus Christi Crónica,ElCronica,160,,https://www.corpuschristicronica.com,False
74664,"-96.83994662,32.80331838",Wed Jul 01 18:07:08 +0000 2020,,,https://www.instagram.com/p/CCG-LxMnZxx/?igshid=1x5cjl4z3cuiy,1,1278389692891893760,,,,en,"Dallas, TX",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Another home lockdown photo,  the trees in the background aligned perfectly to frame the flower. @ DFW Area, Texas https://t.co/Odpi0YLMMg",https://twitter.com/MyopicTopics/status/1278389692891893760,Thu Apr 07 01:32:28 +0000 2011,MyopicTopics,False,"I hope to bring people joy and entertainment through photography and videography.
Facebook: myopictopics
Instagram: myopictopics
Youtube: myopictopics",43,1,17,0,"Dallas, TX, USA",Andy,MyopicTopics,47,,https://www.youtube.com/channel/UCa6B4hTxj2p6QKUMgQdZ4eg/featured,False
74676,"-95.35396,29.7512",Wed Jul 01 18:10:41 +0000 2020,,,https://www.instagram.com/p/CCG-l23p5Qn/?igshid=1wd5jpfaxdxkj,0,1278390583791419392,,,,en,"Houston, TX",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Lets Go Blues!!!

Catch the Chelsea match @kingscourthtx today at 2:15pm

Capacity is 30 people.  Please come early to get your seat/table.

Groups of 6 max. Strict social distancing and masks are required.  We can… https://t.co/tNvGErKbHj",https://twitter.com/KingsCourtHTX/status/1278390583791419392,Thu Apr 07 20:05:19 +0000 2016,KingsCourtHTX,False,Trendy upscale sports bar entering the Houston EADO scene serving unique blend of British & Indian pub style cuisine Business Entertainment Food & Drink Sports,101,187,100,5,"Houston, TX",King's Court,KingsCourtHTX,138,,http://kingscourthtx.com,False
74684,"-106.19975,31.81516",Wed Jul 01 18:26:48 +0000 2020,,,https://www.instagram.com/p/CCHAbw5pn75/?igshid=hev1erp4cq2,2,1278394638987075584,,,,en,"Homestead Meadows South, TX",False,1,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","HEY MY LOVELY FAM AND FRENZ! THE DRIVE IN RETURNS! Aaaand it’s Dedicated to all the missed Birthdays because of the Nasty COVID-19 !!

DEF EXCITED TO GET THIS  HEADLINER ANNOUNCED, BUT FIRST GET UR $5 CAR RSVP or… https://t.co/IbvyPrCOHZ",https://twitter.com/xTrilll_ep/status/1278394638987075584,Mon Aug 25 06:05:13 +0000 2008,xTrilll_ep,False,"Zaddy xTrilll - leo ♌️ - Goddess/Queen pronouns. 🥂🍕🖤  PARTIES IN EL PASO, TX",1503,643,4653,2,"El Paso, TX",xTrilll,xTrilll_ep,525,,http://xtrilll.com,False
74714,"-97.73549055,30.26585335",Wed Jul 01 18:39:02 +0000 2020,atx austin all512,,http://subscribe.all512.com http://dlvr.it/RZlxnv,0,1278397720969920512,,,,en,"Austin, TX",False,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","https://t.co/q1bIRBjDj8 This post has local news on the coronavirus pandemic from Wednesday, July 1. If you have a news tip or question, email us at news@KUT.org . https://t.co/gsPu80d6FC #atx #austin #all512",https://twitter.com/all512tv/status/1278397720969920512,Fri Jan 27 22:52:58 +0000 2017,all512tv,False,"Providing the ATX with the best local podcast & press coverage for local artist, brands, and events! Live From The ATX stayed tuned for releases.",615,493,27,1,"Austin, TX",Austin Live & Local,all512tv,5211,,http://www.all512.com,False
74729,"-97.73549055,30.26585335",Wed Jul 01 19:44:03 +0000 2020,atx austin all512,,http://subscribe.all512.com http://dlvr.it/RZm7Q6,0,1278414083633508352,,,,en,"Austin, TX",False,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","https://t.co/q1bIRBjDj8 With Travis County on the cusp of exceeding 10,000 total cases of coronavirus, local public health officials are pleading with Austinites to stay home for https://t.co/6kEK0rruPG #atx #austin #all512",https://twitter.com/all512tv/status/1278414083633508352,Fri Jan 27 22:52:58 +0000 2017,all512tv,False,"Providing the ATX with the best local podcast & press coverage for local artist, brands, and events! Live From The ATX stayed tuned for releases.",615,493,27,1,"Austin, TX",Austin Live & Local,all512tv,5211,,http://www.all512.com,False
74737,"-96.76369009,32.87170015",Wed Jul 01 18:46:11 +0000 2020,,,https://www.instagram.com/p/CCHCp7WjCME/?igshid=m36dym3rsedt,0,1278399520368459776,,,,en,"Dallas, TX",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",COVID-19 Herbalifenutrition ClubSmartwayNutrition Are essentials products we are autorización to Keeping working Support with Good Nutrition @ ClubHealthy Nutrition24/FIT SmartWay Workouts https://t.co/iSD6ybAHvQ,https://twitter.com/MargaritaTerry7/status/1278399520368459776,Wed Jan 02 22:53:25 +0000 2013,MargaritaTerry7,False,Wellnes Health CoachesStart You Owen Business over 94 Countries Discover Good Nutrition¡Join the Club ! I We Make THE WORLD HEALTHIER & HAPPIER FREEWellnes,5004,870,4371,6,8231 Park LN Suite 130 Dallas ,Margarita Terry lCubSmartwayNutrition24FIT,MargaritaTerry7,4395,,https://www.goherbalife.com/mterry/au-AU,False
74763,"-97.7475,30.2677",Wed Jul 01 21:29:47 +0000 2020,teamatxlife austintexas atx covid19 humor realestate centraltexasrealtor,,https://www.instagram.com/p/CCHVYP0FhO6/?igshid=11yjai6rmq1ta,0,1278440691631362048,,,,en,"Austin, TX",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Follow TEAM ATX LIFE for more ‘Rona tips!
#teamatxlife #austintexas #atx #covid19 #humor #realestate #centraltexasrealtor® @ Austin, Texas https://t.co/tDnbYPDx4M",https://twitter.com/markteamatxlife/status/1278440691631362048,Thu Jan 05 08:13:33 +0000 2012,markteamatxlife,False,"Discover how easy it is to find your ATX LIFE the right way, and actually enjoy the experience!
Info About Brokerage Services
https://t.co/nMBJcJzxcl",42,156,254,8,"Austin, Texas United States",teamatxlife,markteamatxlife,1114,,https://www.teamatxlife.com/,False
74768,"-99.474699,27.607084",Wed Jul 01 21:19:55 +0000 2020,,,https://www.instagram.com/p/CCHUP_MlQPr/?igshid=9mf2ronvmib3,0,1278438208234311680,,,,en,"Laredo, TX",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",We are giving our employees a much needed break this weekend! They have been working non-stop during the pandemic and since 4th of July lands on the weekend we are taking a break! We will be closed July 4th &amp; 5th!… https://t.co/Dd1m31JXK1,https://twitter.com/Laredocookies/status/1278438208234311680,Fri May 04 18:57:53 +0000 2012,Laredocookies,False,"Great American Cookies of Laredo - Cookie Cakes, Cookies, Brownies, ICEE, Coca Cola, and more....",60,1070,1753,6,"Laredo, TX ",GreatAmericanCookies,Laredocookies,3274,,http://www.greatamericancookies.com,False
74784,"-97.742793,30.270398",Wed Jul 01 22:42:43 +0000 2020,systanersunday covid_19 carpentrytoys kitchencabinets insurance carpentrylife hardwork interiordesign goodwork hgtv austin,,https://www.instagram.com/p/CCHduR_DBgN/?igshid=176rvdyapxvyu,0,1278459045419069440,,,,en,"Austin, TX",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","The city’s is calling (well downtown Austin) I miss nyc 

#systanersunday 🍏 @FestoolUSA #covid_19 #carpentrytoys #kitchencabinets #insurance #carpentrylife #hardwork #interiordesign #goodwork #hgtv #austin… https://t.co/A7ES8ZaMaw",https://twitter.com/euroktcninstall/status/1278459045419069440,Tue Nov 24 00:00:54 +0000 2015,euroktcninstall,False,installing beautiful kitchen's world wide (white glove install ),103,26,116,7,"Texas, USA",europeankitcheninstallation,euroktcninstall,1191,,http://europeankitcheninstallation.com,False
74796,"-96.77555,32.833737",Wed Jul 01 21:44:05 +0000 2020,,,https://www.instagram.com/p/CCHXA-oFAZSzyW304H3M3vkv3o49VsswxT_m6Y0/?igshid=las4m1mfjjp6,0,1278444290679672832,,,,en,"Dallas, TX",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Meant to thank dallascityhall for the paint job, before COVID. A little color and some fun art goes a long way. Thank you. @ Glencoe Park https://t.co/Mf0pqJd6El",https://twitter.com/theyonks/status/1278444290679672832,Sun Mar 06 01:27:59 +0000 2011,theyonks,False,"Twitter is not real world. Tech, big data, leadership, bad golf. Views are my own. Debate welcome/rhetoric not. Vote @ polls, w/ wallet & media engagement. TX.",60300,568,482,36,"Dallas, TX",theyonks,theyonks,18204,,,False
74813,"-96.6466,28.9765",Wed Jul 01 23:53:00 +0000 2020,safetyfirst covid19,,https://www.instagram.com/p/CCHlxL0F3wNRYOqwojB-3LjTwndpeqROYrnLuc0/?igshid=13bqh8dfwrnvs,0,1278476733537071104,,,,en,"Edna, TX",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Let there be no doubt. I have a ""Face Shield"" #safetyfirst #covid19 @ Edna, Texas https://t.co/eWDBht6QgS",https://twitter.com/rwlarson/status/1278476733537071104,Thu Mar 05 03:48:49 +0000 2009,rwlarson,False,"Back to the country. Cooking, gardening, wildlife, & snarky observations.",208,334,372,10,"Edna, TX",Roy Larson,rwlarson,6894,,http://rustysbalcony.blogspot.com,False
74885,"-95.35984615,29.75357909",Thu Jul 02 00:27:09 +0000 2020,RightTimeSolutions RightTimePhotography CapturedByRTS,,https://www.instagram.com/p/CCHprOtA7DE/?igshid=12ylbtmm97ftt,0,1278485325027905536,,,,en,"Houston, TX",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","We're open for safe, social distance shooting. DM us today to book your session. The show must go on in spite of COVID-19!! Safely, that is...
.
.
#RightTimeSolutions 
#RightTimePhotography 
#CapturedByRTS… https://t.co/EGfsHuUhUP",https://twitter.com/RTSolutions2017/status/1278485325027905536,Fri Jun 06 04:23:29 +0000 2014,RTSolutions2017,False,Photograpy 📸 Videography 🎥 Graphic Design 🖋️,35,26,75,0,"Houston, TX",Right Time Solutions,RTSolutions2017,210,,http://www.capturedbyrts.com,False
74893,"-98.52796808,29.41383181",Thu Jul 02 01:18:07 +0000 2020,aliencourtsports alien sanantonio socialdistancing prokennexracquetball outdoorfitness,,https://www.instagram.com/p/CCHvgaUpcKp/?igshid=6yxcasviz8pl,0,1278498150890733568,,,,en,"San Antonio, TX",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",This what happens when you lose in Texas Outdoor. #aliencourtsports #alien #sanantonio #socialdistancing #prokennexracquetball #outdoorfitness @ Escobar Park https://t.co/nFxaQWBhWp,https://twitter.com/alienracquetbal/status/1278498150890733568,Fri Aug 19 15:47:42 +0000 2011,alienracquetbal,False,,1080,220,417,4,"San Antonio, TX",Ramon Florez,alienracquetbal,545,,http://www.alienracquetball.net,False
74913,"-95.3694,29.7602",Thu Jul 02 02:03:52 +0000 2020,global pandemic America adviceforinterns therulesofmedicine,,https://www.instagram.com/p/CCHzlgCArKU/?igshid=xnovjbyujtjr,0,1278509665261740032,,,,en,"Houston, TX",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","On this day, July 1st, In the midst of a #global #pandemic #America has approximately 38,000 new interns that will begin their plight in medicine! The best #adviceforinterns is in #therulesofmedicine specifically… https://t.co/pxh0KUDKye",https://twitter.com/SonyaSloanMD/status/1278509665261740032,Mon Mar 15 16:08:00 +0000 2010,SonyaSloanMD,False,#1bestselleramazon #therulesofmedicine |Author|OrthoSurgeon #OrthoDoc|Speaker|@TEDMED FLS|@SloanSTEM|1st Lady @TheLukeChurch|MOMx3 | #telehealth,13521,3964,1892,135,"Houston, TX, USA",Sonya Sloan M.D.,SonyaSloanMD,26645,,http://www.sonyaslonmd.com,False
74940,"-97.8374,30.2866",Thu Jul 02 02:56:54 +0000 2020,,,https://www.instagram.com/p/CCH60AUpn0s/?igshid=1t8y99hs964bw,0,1278523010857738240,,,,en,"Lost Creek, TX",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","itsdougthepug mask, social distancing, washing 🐾 paws - even Peggy’s doing its 🐶.  Stay safe Austin 💙 @ Lost Creek, Texas https://t.co/NnUhfme0ic",https://twitter.com/drjenwalden/status/1278523010857738240,Wed Oct 15 01:10:53 +0000 2008,drjenwalden,False,Dr. Jennifer Walden | Aesthetic plastic surgeon | Own & operate medical spas in Austin & NYC💉 | Devoted mom of twin 8 yr old boys | ⭐️ Alis Volat Propriis,604,12154,146,131,"Austin, Texas",DrJenWalden,drjenwalden,3238,,http://www.drjenniferwalden.com,False
74986,"-96.7977,32.7774",Thu Jul 02 04:36:54 +0000 2020,,,https://www.instagram.com/p/CCIGQUOBac-/?igshid=1egzevo7o6dqt,0,1278548177323515904,,,,en,"Dallas, TX",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Temporarily closed...AGAIN!
I'd like to personally thank everyone who has been ignorant, selfish, careless, reckless, etc. 
I'm tired of this Corona shit too but that doesn't mean I'm going to ignore and pretend the… https://t.co/8dQ9uDIti8",https://twitter.com/lesliesilva/status/1278548177323515904,Mon Mar 23 18:24:56 +0000 2009,lesliesilva,False,"Even if it's old junk it's still rock and roll to me 
I put the L in VALKAM. @VALKAMsays.",1508,170,136,4,DeeEffDubb ,Leslie Silva,lesliesilva,7763,,http://www.valkamsays.com,False
75023,"-97.73549055,30.26585335",Thu Jul 02 05:26:32 +0000 2020,atx austin all512,,http://subscribe.all512.com http://dlvr.it/RZnLbY,0,1278560668933750784,,,,en,"Austin, TX",False,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","https://t.co/q1bIRBjDj8 Capital Metro launched 35 years ago today — July 1, 1985. As it marks that anniversary, the agency is facing both its biggest challenge, COVID-19, and its https://t.co/g7l0pQQG8z #atx #austin #all512",https://twitter.com/all512tv/status/1278560668933750784,Fri Jan 27 22:52:58 +0000 2017,all512tv,False,"Providing the ATX with the best local podcast & press coverage for local artist, brands, and events! Live From The ATX stayed tuned for releases.",615,493,27,1,"Austin, TX",Austin Live & Local,all512tv,5211,,http://www.all512.com,False
75041,"-96.69234,33.009",Thu Jul 02 06:22:59 +0000 2020,firstmondaytradedays drippingsprings gunshow covid19 humor funnymemes,,https://www.instagram.com/p/CCISZZYJt-e/?igshid=8igsitce8yi3,0,1278574876044013568,,,,en,"Plano, TX",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Unfortunately, for firstmondaytradedays we will not be coming this weekend to #firstmondaytradedays but we will be at the #drippingsprings #gunshow next weekend. Stay tuned. 

#covid19 
#humor 
#funnymemes 
whiteclaw… https://t.co/jWeMrvwp9P",https://twitter.com/quickdrawshirts/status/1278574876044013568,Tue Mar 24 01:28:31 +0000 2015,quickdrawshirts,False,Quick Draw Shirts is the best screen printing company for all of your custom printed t shirts and clothing line for gun enthusiasts.,25621,212,326,3,"Plano, TX",Quick Draw Shirts,quickdrawshirts,5574,,http://www.quickdrawshirts.com,False
75180,"-97.02970117,33.06740531",Mon Jul 20 08:11:10 +0000 2020,,,https://www.instagram.com/p/CC21FmAJB1X/?igshid=1ji5y3k9mdzq8,0,1285125081132421120,,,,en,"Lewisville, TX",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Are you a nurse, doctor or other health professional?  
Here are some ways to cope with the stress during COVID-19. @ USA,Texas https://t.co/BWa1BIYPaN",https://twitter.com/Juana75540190/status/1285125081132421120,Wed Mar 25 20:08:38 +0000 2020,Juana75540190,False,"an irreverent #writer
Thought #leader for next #generation
#Learn to get #anything you #want",38,72,66,0,united state,Trendy Organic Job,Juana75540190,97,,https://lifestyleslash.wordpress.com/,False
75309,"-95.49667,30.16964",Mon Jul 20 13:26:05 +0000 2020,,,https://www.instagram.com/p/CC3ZH_RD10F/?igshid=199y5p2vo7h3t,2,1285204332133130240,,,,en,"The Woodlands, TX",False,1,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Fort Bend County Judge KP George fighting racism while also trying to lead his community during a pandemic. Wow! @ The Woodlands, Texas https://t.co/297VaPIobu",https://twitter.com/IsiahCareyNews/status/1285204332133130240,Fri Feb 01 23:29:12 +0000 2013,IsiahCareyNews,False,,174,5271,608,33,"Houston, Tx",Isiah Carey,IsiahCareyNews,6581,,http://isiahfactor.com,False
75339,"-98.17934345,26.29489852",Mon Jul 20 15:10:40 +0000 2020,wearmask protecteveryone BeatCOVID19 EHA,,https://www.instagram.com/p/CC3lGCgjSs6/?igshid=2pk6kkgpup4v,0,1285230651096985600,,,,en,"Edinburg, TX",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","At EHA, we wear a mask because we care.   We encourage everyone to wear a mask. Together we will beat Covid-19.  😷💪 #wearmask #protecteveryone #BeatCOVID19 #EHA @ Edinburg Housing Authority https://t.co/WLvTuxkugZ",https://twitter.com/EdinburgHousing/status/1285230651096985600,Thu Jan 23 16:46:24 +0000 2014,EdinburgHousing,False,"To assist residents of our community to gain access to decent, affordable, quality housing, by achieving self-sufficiency through education & support services.",19732,1074,1805,15,"Edinburg, TX",Edinburg Housing,EdinburgHousing,1886,,http://edinburgha.org/,False
75352,"-95.39793563,29.70657559",Mon Jul 20 15:54:22 +0000 2020,Hopeful,,https://www.instagram.com/p/CC3qGHzh7Ip/?igshid=4orbrccqw5lg,0,1285241647412899840,,,,en,"Houston, TX",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","#Hopeful ❤️🙏🏼
It’s that time again... 
if you’ve got a moment to say a prayer for another cancer free report in Jesus name, my heart would greatly appreciate it ❤️🙏🏼. 
Scans are a bit delayed because of covid, but… https://t.co/gFic7yRWXu",https://twitter.com/SherSher100/status/1285241647412899840,Tue Feb 10 06:58:45 +0000 2015,SherSher100,False,"A PharmD cancer survivor helping fight blood cancer with The Leukemia & Lymphoma Society. She has traveled 63 countries, a medical missionary & model",2,76,203,0,Washington DC ,Dr. Sher Mathew,SherSher100,436,,http://www.sherthelove.com,False
